ISS_ID,WR_DT,TOT_AMT,BYR_CD,SUP,BYR
2015111141000008000coe68,2015-11-11,55000,C30391,Comp64,Comp146
2015121641000008f8xhzp3r,2015-12-16,33532,C30391,Comp65,Comp146
2015111141000008000coe67,2015-11-11,396907,C30391,Comp64,Comp146
2015102941000008000cbqbj,2015-10-29,285093,C30391,Comp64,Comp146
2015102941000008000cbqbk,2015-10-29,33000,C30391,Comp64,Comp146
2015102941000008000cbqbl,2015-10-29,178760,C30391,Comp64,Comp146
2015093041000008000bwium,2015-09-30,8737113,C30391,Comp64,Comp146
2015093041000008000bwjo7,2015-09-30,1586596,C30391,Comp64,Comp146
2015102941000008000cccgq,2015-10-29,-178760,C30391,Comp64,Comp146
2015102941000008000cf7nk,2015-10-29,131353,C30391,Comp64,Comp146
2015102941000008000cccj9,2015-10-29,158760,C30391,Comp64,Comp146
2015121141000008000db0uo,2015-12-11,55000,C30391,Comp64,Comp146
2015121141000008000db0un,2015-12-11,405279,C30391,Comp64,Comp146
2015100941000008f8xhzdm2,2015-10-09,5238,C30391,Comp65,Comp146
2015123141000008000dqx5l,2015-12-31,8926134,C30391,Comp64,Comp146
2015123141000008000dqx5m,2015-12-31,3438030,C30391,Comp64,Comp146
2015113041000008000d6tuq,2015-11-30,3390613,C30391,Comp64,Comp146
2015103141000008000ci19w,2015-10-31,3453811,C30391,Comp64,Comp146
20100427410000080001ckyg,2010-04-27,2310000,C30391,Comp66,Comp146
20101130410000080006ybvi,2010-11-30,10065000,C30391,Comp67,Comp146
20110122410000080007zv9n,2011-01-22,330000,C30391,Comp67,Comp146
201101314100000800088nml,2011-01-31,10065000,C30391,Comp67,Comp146
201012234100000800077wu5,2010-12-23,330000,C30391,Comp67,Comp146
20110106410000080007luaw,2011-01-06,8899000,C30391,Comp67,Comp146
20101231410000080007mc68,2010-12-31,8899000,C30391,Comp67,Comp146
2011043041000008000ba68o,2011-04-30,10461000,C30391,Comp67,Comp146
20110228410000080009oj91,2011-02-28,9845000,C30391,Comp67,Comp146
20110228410000080009ojca,2011-02-28,220000,C30391,Comp67,Comp146
2011041241000008000adgf5,2011-04-12,440000,C30391,Comp68,Comp146
2011033141000008000a67ur,2011-03-31,10659000,C30391,Comp67,Comp146
2011061041000008000buatl,2011-06-10,-10417000,C30391,Comp67,Comp146
2011082241000008000cv40f,2011-08-22,7150000,C30391,Comp69,Comp146
2011083141000008000d4tve,2011-08-31,10824000,C30391,Comp67,Comp146
2011083141000008000d4tym,2011-08-31,1540000,C30391,Comp67,Comp146
2011053141000008000buaty,2011-05-31,10417000,C30391,Comp67,Comp146
2011103141000008000eg9l8,2011-10-31,1.10E+07,C30391,Comp67,Comp146
2011063041000008000c7yyz,2011-06-30,12672000,C30391,Comp67,Comp146
2011093041000008000dquvn,2011-09-30,10219000,C30391,Comp67,Comp146
2011061041000008000bslmo,2011-06-10,10417000,C30391,Comp67,Comp146
2011102541000008000dxvss,2011-10-25,202000,C30391,Comp70,Comp146
2011073141000008000cpqt4,2011-07-31,10923000,C30391,Comp67,Comp146
2011123141000008000fxxps,2011-12-31,10714000,C30391,Comp67,Comp146
2011113041000008000f2zdu,2011-11-30,10736000,C30391,Comp67,Comp146
2012033141000008000hzvtk,2012-03-31,11407000,C30391,Comp67,Comp146
2012013141000008000ge39t,2012-01-31,10263000,C30391,Comp67,Comp146
2012022941000008000h9wvb,2012-02-29,11077000,C30391,Comp67,Comp146
2012080641000008000pefyr,2012-08-06,12540000,C30391,Comp71,Comp146
2012053141000008000o4bu5,2012-05-31,11517000,C30391,Comp67,Comp146
2012073141000008000pgq6f,2012-07-31,11913000,C30391,Comp67,Comp146
2012083141000008000pve89,2012-08-31,11099000,C30391,Comp67,Comp146
2012082241000008000pm6mm,2012-08-22,330000,C30391,Comp67,Comp146
2012091041000008000q11gk,2012-09-10,17500000,C30391,Comp72,Comp146
2012063041000008000omotk,2012-06-30,9724000,C30391,Comp67,Comp146
2012043041000008000iwgr0,2012-04-30,11110000,C30391,Comp67,Comp146
2012103141000008000r81mi,2012-10-31,11044000,C30391,Comp67,Comp146
2012112841000008000rl5om,2012-11-28,29260000,C30391,Comp71,Comp146
2012112841000008000rl5o3,2012-11-28,-41800000,C30391,Comp71,Comp146
2012112841000008000riyk4,2012-11-28,41800000,C30391,Comp71,Comp146
2012113041000008000rpnqa,2012-11-30,-1100000,C30391,Comp67,Comp146
2012113041000008000rpnxz,2012-11-30,1320000,C30391,Comp67,Comp146
2012113041000008000rponx,2012-11-30,11605000,C30391,Comp67,Comp146
2012113041000008000rmcje,2012-11-30,1100000,C30391,Comp67,Comp146
2012092541000008000q8t8o,2012-09-25,297000,C30391,Comp73,Comp146
2012093041000008000qguum,2012-09-30,11968000,C30391,Comp67,Comp146
2012123141000008000sdz73,2012-12-31,11495000,C30391,Comp67,Comp146
2012103141000008000qyejg,2012-10-31,297000,C30391,Comp73,Comp146
2012102641000008000qu6i9,2012-10-26,99000,C30391,Comp74,Comp146
2013022841000008000td8sw,2013-02-28,11308000,C30391,Comp67,Comp146
2013013141000008000sy2e1,2013-01-31,330000,C30391,Comp67,Comp146
2013031441000008000tpy85,2013-03-14,550000,C30391,Comp67,Comp146
2013033141000008000u79sl,2013-03-31,11418000,C30391,Comp67,Comp146
2013020441000008000swd0k,2013-02-04,2530000,C30391,Comp71,Comp146
2013013141000008000t2yl2,2013-01-31,11385000,C30391,Comp67,Comp146
20140327410000080000urnq,2014-03-27,35200000,C30391,Comp71,Comp146
20140304410000080000h69x,2014-03-04,330000,C30391,Comp73,Comp146
2013121841000008000z0mxb,2013-12-18,1430000,C30391,Comp71,Comp146
20140516410000080001w1pu,2014-05-16,660000,C30391,Comp67,Comp146
201407254100000800038zpw,2014-07-25,1430000,C30391,Comp71,Comp146
20150609410000080009l74x,2015-06-09,1540000,C30391,Comp71,Comp146
2015091041000008000bgrhz,2015-09-10,1012000,C30391,Comp75,Comp146
20100131410000080000lz0n,2010-01-31,1971750,C30391,Comp76,Comp146
20100131410000080000lz0l,2010-01-31,841412,C30391,Comp76,Comp146
20100131410000080000lz0m,2010-01-31,4338400,C30391,Comp76,Comp146
20100131410000080000mg1o,2010-01-31,4338400,C30391,Comp76,Comp146
20100119410000080000khh2,2010-01-19,330000,C30391,Comp77,Comp146
20100131410000080000mg1n,2010-01-31,841412,C30391,Comp76,Comp146
20100131410000080000mg1r,2010-01-31,6874857,C30391,Comp76,Comp146
20100131410000080000mg1t,2010-01-31,4763220,C30391,Comp76,Comp146
20100131410000080000mg1p,2010-01-31,1971750,C30391,Comp76,Comp146
20100131410000080000mg1s,2010-01-31,814000,C30391,Comp76,Comp146
20100731410000080003e1r1,2010-07-31,308000,C30391,Comp76,Comp146
20100810410000080003h5ce,2010-08-10,3421000,C30391,Comp77,Comp146
20100228410000080000x113,2010-02-28,3848240,C30391,Comp76,Comp146
20100731410000080003e1od,2010-07-31,3564770,C30391,Comp76,Comp146
20100430410000080001djji,2010-04-30,497904,C30391,Comp76,Comp146
20100430410000080001djju,2010-04-30,1023000,C30391,Comp76,Comp146
20100430410000080001djmd,2010-04-30,2571195,C30391,Comp76,Comp146
20100430410000080001djke,2010-04-30,2140875,C30391,Comp76,Comp146
20100430410000080001dkex,2010-04-30,241890,C30391,Comp76,Comp146
20100430410000080001djj3,2010-04-30,1804000,C30391,Comp76,Comp146
20100531410000080001qsk6,2010-05-31,933240,C30391,Comp76,Comp146
20100430410000080001hs47,2010-04-30,893640,C30391,Comp76,Comp146
20100531410000080001qsk7,2010-05-31,1280400,C30391,Comp76,Comp146
20100531410000080001qsk8,2010-05-31,594000,C30391,Comp76,Comp146
201003234100000800011ke6,2010-03-23,1191300,C30391,Comp76,Comp146
20100228410000080000wc5g,2010-02-28,3429910,C30391,Comp76,Comp146
201003234100000800011kcx,2010-03-23,232320,C30391,Comp76,Comp146
20100228410000080000wced,2010-02-28,1655500,C30391,Comp76,Comp146
20100531410000080001qsk5,2010-05-31,759000,C30391,Comp76,Comp146
20100531410000080001qsk9,2010-05-31,440000,C30391,Comp76,Comp146
20100228410000080000wc9t,2010-02-28,566500,C30391,Comp76,Comp146
201007274100000800024y01,2010-07-27,990000,C30391,Comp76,Comp146
20100630410000080001yipr,2010-06-30,612370,C30391,Comp76,Comp146
20100630410000080001yiqq,2010-06-30,2627790,C30391,Comp76,Comp146
20100630410000080001yitw,2010-06-30,726000,C30391,Comp76,Comp146
20100630410000080001yirj,2010-06-30,930160,C30391,Comp76,Comp146
201004074100000800017asw,2010-04-07,2805000,C30391,Comp76,Comp146
20100731410000080003h3vo,2010-07-31,2574770,C30391,Comp76,Comp146
201003314100000800013k6u,2010-03-31,3983210,C30391,Comp76,Comp146
201003314100000800013k6n,2010-03-31,2744390,C30391,Comp76,Comp146
201003314100000800013k6r,2010-03-31,498740,C30391,Comp76,Comp146
20100731410000080003e1rq,2010-07-31,84700,C30391,Comp76,Comp146
20100731410000080003e1jt,2010-07-31,570240,C30391,Comp76,Comp146
20100810410000080003eqk6,2010-08-10,8050900,C30391,Comp77,Comp146
201008314100000800056d0b,2010-08-31,4015,C30391,Comp76,Comp146
20110124410000080007zw68,2011-01-24,3682800,C30391,Comp77,Comp146
201012144100000800075gx9,2010-12-14,330000,C30391,Comp77,Comp146
20100930410000080005fpnb,2010-09-30,62700,C30391,Comp76,Comp146
20100930410000080005fpm3,2010-09-30,996545,C30391,Comp76,Comp146
201008314100000800056cyv,2010-08-31,5390000,C30391,Comp76,Comp146
201008314100000800056d63,2010-08-31,404613,C30391,Comp76,Comp146
20101031410000080005q829,2010-10-31,407000,C30391,Comp76,Comp146
20100831410000080005783s,2010-08-31,939631,C30391,Comp76,Comp146
20101031410000080005q800,2010-10-31,3387811,C30391,Comp76,Comp146
20101031410000080005q815,2010-10-31,319000,C30391,Comp76,Comp146
20101031410000080005q836,2010-10-31,341440,C30391,Comp76,Comp146
2011062141000008000bwp9p,2011-06-21,3503500,C30391,Comp77,Comp146
2011071941000008000cdlqh,2011-07-19,3906100,C30391,Comp77,Comp146
2011122641000008000ff264,2011-12-26,3367100,C30391,Comp77,Comp146
2012010341000008000fzfhz,2012-01-03,3367100,C30391,Comp77,Comp146
2012070941000008000ov43u,2012-07-09,4287800,C30391,Comp77,Comp146
2012062241000008000ogofo,2012-06-22,9500700,C30391,Comp77,Comp146
2013082141000008000wq884,2013-08-21,231000,C30391,Comp76,Comp146
2013071241000008000w3fpt,2013-07-12,6982800,C30391,Comp77,Comp146
2013052441000008000veys9,2013-05-24,-7252300,C30391,Comp77,Comp146
2013061041000008000vezzz,2013-06-10,6930000,C30391,Comp77,Comp146
20100119410000080000k21o,2010-01-19,1430000,C30391,Comp78,Comp146
20101108410000080005r1d1,2010-11-08,4164600,C30391,Comp78,Comp146
20110215410000080008s5d0,2011-02-15,6435000,C30391,Comp78,Comp146
20110215410000080008s59w,2011-02-15,36588200,C30391,Comp78,Comp146
20101029410000080005mj6w,2010-10-29,660000,C30391,Comp79,Comp146
2011042141000008000agr30,2011-04-21,8159173,C30391,Comp78,Comp146
20110325410000080009tdoa,2011-03-25,1430000,C30391,Comp78,Comp146
20110325410000080009tdjy,2011-03-25,1430000,C30391,Comp78,Comp146
20110309410000080009asjp,2011-03-09,8140000,C30391,Comp78,Comp146
20100928410000080005bbhm,2010-09-28,6952000,C30391,Comp78,Comp146
201109294100000804f05xno,2011-09-29,87230,C30391,Comp80,Comp146
201106024100000804f04ph4,2011-06-02,28490,C30391,Comp80,Comp146
201111154100000804f06eqa,2011-11-15,66495,C30391,Comp80,Comp146
201111234100000804f06hph,2011-11-23,155650,C30391,Comp80,Comp146
2011100441000008000dk5jo,2011-10-04,1430000,C30391,Comp78,Comp146
2011060141000008000bldpl,2011-06-01,671000,C30391,Comp78,Comp146
2011100441000008000dk48v,2011-10-04,1430000,C30391,Comp78,Comp146
2011100441000008000dk3vz,2011-10-04,1430000,C30391,Comp78,Comp146
2011100441000008000dk5s2,2011-10-04,1430000,C30391,Comp78,Comp146
2011082941000008000cx8sk,2011-08-29,1271600,C30391,Comp78,Comp146
201201264100000804f073x5,2012-01-26,4015,C30391,Comp80,Comp146
2011120241000008000f5s44,2011-12-02,429000,C30391,Comp78,Comp146
2011122141000008000fb996,2011-12-21,1534500,C30391,Comp78,Comp146
2011120641000008000ew4ce,2011-12-06,2310000,C30391,Comp78,Comp146
201201164100000804f070j9,2012-01-16,4015,C30391,Comp80,Comp146
2012062941000008000ojku3,2012-06-29,2438700,C30391,Comp78,Comp146
2012062941000008000ojkyb,2012-06-29,660000,C30391,Comp78,Comp146
2012062941000008000ojkq1,2012-06-29,2530000,C30391,Comp78,Comp146
2012062941000008000ojkl1,2012-06-29,2530000,C30391,Comp78,Comp146
2012112641000008000rfryg,2012-11-26,28600000,C30391,Comp78,Comp146
2012103141000008000qxfee,2012-10-31,1650000,C30391,Comp78,Comp146
2013010341000008000sagjq,2013-01-03,161700,C30391,Comp78,Comp146
2012111441000008000ra54q,2012-11-14,3520000,C30391,Comp81,Comp146
2012122141000008000samcc,2012-12-21,19536000,C30391,Comp78,Comp146
201301114100000804f0az2v,2013-01-11,171655,C30391,Comp80,Comp146
2013011541000008000sje7v,2013-01-15,1870000,C30391,Comp81,Comp146
2013021441000008000t4s2t,2013-02-14,1610000,C30391,Comp82,Comp146
2013082641000008000wsokx,2013-08-26,25300000,C30391,Comp78,Comp146
2013061241000008000vgtfn,2013-06-12,50600000,C30391,Comp78,Comp146
2013102341000008000xvli4,2013-10-23,1650000,C30391,Comp78,Comp146
2013102941000008000xyzua,2013-10-29,42504000,C30391,Comp78,Comp146
2013102341000008000xvlgg,2013-10-23,1650000,C30391,Comp78,Comp146
2013102141000008000xu7k8,2013-10-21,1807300,C30391,Comp78,Comp146
2013102341000008000xvljm,2013-10-23,1650000,C30391,Comp78,Comp146
2013061241000008000vhprl,2013-06-12,-50600000,C30391,Comp78,Comp146
2013061241000008000vhqlo,2013-06-12,50600000,C30391,Comp78,Comp146
20140313410000080000njn5,2014-03-13,1402500,C30391,Comp78,Comp146
2014011741000008000zlwrd,2014-01-17,374000,C30391,Comp78,Comp146
2014011741000008000zlwmb,2014-01-17,374000,C30391,Comp78,Comp146
2014011741000008000zlwqc,2014-01-17,374000,C30391,Comp78,Comp146
2014011741000008000zlwkm,2014-01-17,374000,C30391,Comp78,Comp146
20140313410000080000njwd,2014-03-13,1402500,C30391,Comp78,Comp146
2014012341000008000zq9we,2014-01-23,550000,C30391,Comp78,Comp146
201401274100000804fbzmdt,2014-01-27,34089,C30391,Comp80,Comp146
201401084100000804fbzhly,2014-01-08,-14850,C30391,Comp80,Comp146
2014011541000008000zkkh6,2014-01-15,9900000,C30391,Comp78,Comp146
201401274100000804fbzmkb,2014-01-27,-34089,C30391,Comp80,Comp146
2013110741000008000y93tm,2013-11-07,473000,C30391,Comp78,Comp146
20140321410000080000r62u,2014-03-21,1402500,C30391,Comp78,Comp146
201401084100000804fbzf6d,2014-01-08,14850,C30391,Comp80,Comp146
2014012041000008000zp4qz,2014-01-20,374000,C30391,Comp78,Comp146
2014012241000008000zp4l4,2014-01-22,374000,C30391,Comp78,Comp146
2014010741000008000zfj1e,2014-01-07,3080000,C30391,Comp78,Comp146
2014072341000008000351sx,2014-07-23,1402500,C30391,Comp78,Comp146
2.01E+23,2014-05-26,210000,C30391,Comp82,Comp146
20140424410000080001e37x,2014-04-24,1402500,C30391,Comp78,Comp146
20140424410000080001e3aq,2014-04-24,1402500,C30391,Comp78,Comp146
20140424410000080001e3ce,2014-04-24,1402500,C30391,Comp78,Comp146
20140331410000080000yg7t,2014-03-31,-3080000,C30391,Comp78,Comp146
20140328410000080000yhc6,2014-03-28,880000,C30391,Comp78,Comp146
2.01E+52,2014-07-23,660000,C30391,Comp78,Comp146
201407234100000800035g1w,2014-07-23,-660000,C30391,Comp78,Comp146
20140702410000080002soco,2014-07-02,1402500,C30391,Comp78,Comp146
201406024100000804fc14lh,2014-06-02,77352,C30391,Comp80,Comp146
20140307410000080000yh6l,2014-03-07,2200000,C30391,Comp78,Comp146
2014122441000008000671pu,2014-12-24,1402500,C30391,Comp78,Comp146
201412154100000800062sc6,2014-12-15,550000,C30391,Comp78,Comp146
20150113410000080006n7np,2015-01-13,1402500,C30391,Comp78,Comp146
20150113410000080006n7n0,2015-01-13,1402500,C30391,Comp78,Comp146
201412044100000800062sg6,2014-12-04,550000,C30391,Comp78,Comp146
201412294100000804fc3jji,2014-12-29,6803,C30391,Comp80,Comp146
20140901410000080003zak4,2014-09-01,1402500,C30391,Comp78,Comp146
201409184100000800047i78,2014-09-18,550000,C30391,Comp78,Comp146
201412224100000800064xd8,2014-12-22,440000,C30391,Comp78,Comp146
20141107410000080005ajm2,2014-11-07,1402500,C30391,Comp78,Comp146
2014121741000008f7400bi1,2014-12-17,1700000,C30391,Comp83,Comp146
201412014100000804fc37g9,2014-12-01,10494,C30391,Comp80,Comp146
20141021410000080004u9n5,2014-10-21,1402500,C30391,Comp78,Comp146
201412184100000804fc3f0f,2014-12-18,15636,C30391,Comp80,Comp146
20140901410000080003xdt6,2014-09-01,1402500,C30391,Comp78,Comp146
2014122441000008000671ik,2014-12-24,1402500,C30391,Comp78,Comp146
20150304410000080007my6z,2015-03-04,1402500,C30391,Comp78,Comp146
201501284100000804fc3tzg,2015-01-28,8800,C30391,Comp80,Comp146
201505154100000804fc51sa,2015-05-15,7343,C30391,Comp80,Comp146
2015021241000008000790ad,2015-02-12,18232500,C30391,Comp78,Comp146
201505284100000804fc56zk,2015-05-28,9640,C30391,Comp80,Comp146
20150309410000080007qai7,2015-03-09,1402500,C30391,Comp78,Comp146
201504014100000804fc4kd9,2015-04-01,49005,C30391,Comp80,Comp146
201503094100000804fc4aam,2015-03-09,9707,C30391,Comp80,Comp146
201505124100000800090r9i,2015-05-12,550000,C30391,Comp78,Comp146
201501314100000804fc3vg4,2015-01-31,8013,C30391,Comp80,Comp146
201503064100000804fc4912,2015-03-06,40441,C30391,Comp80,Comp146
201504274100000804fc4uw9,2015-04-27,131645,C30391,Comp80,Comp146
20150126410000080006tvbc,2015-01-26,150000,C30391,Comp82,Comp146
201507204100000804fc5tkb,2015-07-20,16339,C30391,Comp80,Comp146
2015112741000008000cx00v,2015-11-27,858000,C30391,Comp78,Comp146
2015093041000008000brpai,2015-09-30,14300000,C30391,Comp78,Comp146
2015100141000008000c1nin,2015-10-01,14300000,C30391,Comp78,Comp146
2015093041000008000c1nah,2015-09-30,-14300000,C30391,Comp78,Comp146
2015102241000008000c78wf,2015-10-22,550000,C30391,Comp78,Comp146
2015122441000008000dijeq,2015-12-24,3300000,C30391,Comp78,Comp146
2015111141000008000cog04,2015-11-11,748000,C30391,Comp78,Comp146
201510194100000804fc6w6m,2015-10-19,51748,C30391,Comp80,Comp146
2015122941000008000dklsh,2015-12-29,1650000,C30391,Comp78,Comp146
2015123041000008000dly8m,2015-12-30,22889900,C30391,Comp78,Comp146
2015123041000008000dlyxm,2015-12-30,1650000,C30391,Comp78,Comp146
2011102441000008000dwxdh,2011-10-24,130318000,C30391,Comp84,Comp146
2014042541000185a75g1qo7,2014-04-25,64900,C30391,Comp31,Comp146
2015042541000185x7l1b01v,2015-04-25,2810610,C30391,Comp31,Comp146
20150125410001854sp7r6h9,2015-01-25,1717100,C30391,Comp31,Comp146
2015052641000185r06e3ri3,2015-05-26,1974500,C30391,Comp31,Comp146
20110331410000080009zex1,2011-03-31,554400,C30391,Comp20,Comp146
20110105410000080007lvhw,2011-01-05,440000,C30391,Comp85,Comp146
2011082941000008000cxw0k,2011-08-29,1075800,C30391,Comp20,Comp146
2011062541000008000bxy1g,2011-06-25,1684100,C30391,Comp20,Comp146
2011102541000008000dxdpm,2011-10-25,924000,C30391,Comp20,Comp146
2011062141000008000bvyrf,2011-06-21,38940000,C30391,Comp20,Comp146
2011052541000008000bhbxh,2011-05-25,1027400,C30391,Comp20,Comp146
2011122541000008000fgda3,2011-12-25,748000,C30391,Comp20,Comp146
2012103141000008000qwrjg,2012-10-31,79200,C30391,Comp20,Comp146
2012110641000008000r7zel,2012-11-06,1474000,C30391,Comp20,Comp146
2013052441000008000v12c6,2013-05-24,1247400,C30391,Comp20,Comp146
2013062841000008000vqoc7,2013-06-28,4299900,C30391,Comp20,Comp146
2013102841000008000xxxty,2013-10-28,242000,C30391,Comp20,Comp146
2013091241000008000x86nm,2013-09-12,1760000,C30391,Comp20,Comp146
2013070841000008000w6j3e,2013-07-08,2915000,C30391,Comp20,Comp146
2013082741000008000wtmui,2013-08-27,662200,C30391,Comp20,Comp146
2013113041000008000yv5pv,2013-11-30,462000,C30391,Comp20,Comp146
20140624410000080002m9q8,2014-06-24,4400000,C30391,Comp20,Comp146
20141126410000080005kiad,2014-11-26,1474000,C30391,Comp20,Comp146
20141104410000080005fngu,2014-11-04,550000,C30391,Comp20,Comp146
201410314100000800054x98,2014-10-31,16500000,C30391,Comp86,Comp146
20150430410000080008qbdi,2015-04-30,8580000,C30391,Comp20,Comp146
20150531410000080009gwv6,2015-05-31,264000,C30391,Comp20,Comp146
20150407410000080008p1xw,2015-04-07,330000,C30391,Comp20,Comp146
20150531410000080009e9ah,2015-05-31,130000,C30391,Comp87,Comp146
2015052841000008000992mx,2015-05-28,8580000,C30391,Comp20,Comp146
2015073141000008000an1vm,2015-07-31,143000,C30391,Comp87,Comp146
20150625410000080009vhds,2015-06-25,4675000,C30391,Comp20,Comp146
2015063041000008000a14gy,2015-06-30,156000,C30391,Comp87,Comp146
2015083141000008000b796g,2015-08-31,104000,C30391,Comp87,Comp146
2015103141000008000cdrzy,2015-10-31,117000,C30391,Comp87,Comp146
2015123141000008000dof7z,2015-12-31,156000,C30391,Comp87,Comp146
2015122941000008000dn88k,2015-12-29,1100000,C30391,Comp20,Comp146
2015113041000008000d1vo2,2015-11-30,130000,C30391,Comp87,Comp146
2015093041000008000bu8bx,2015-09-30,169000,C30391,Comp87,Comp146
20150401410001850ue2t31c,2015-04-01,22000,C30391,Comp88,Comp146
20141027410001850tc6v3b7,2014-10-27,4588430,C30391,Comp88,Comp146
20140807410001850co45a8a,2014-08-07,132000,C30391,Comp88,Comp146
